Activity	Subject	tBodyAccMeanX	tBodyAccMeanY	tBodyAccMeanZ	tBodyAccStdX	tBodyAccStdY	tBodyAccStdZ	tGravityAccMeanX	tGravityAccMeanY	tGravityAccMeanZ	tGravityAccStdX	tGravityAccStdY	tGravityAccStdZ	tBodyAccJerkMeanX	tBodyAccJerkMeanY	tBodyAccJerkMeanZ	tBodyAccJerkStdX	tBodyAccJerkStdY	tBodyAccJerkStdZ	tBodyGyroMeanX	tBodyGyroMeanY	tBodyGyroMeanZ	tBodyGyroStdX	tBodyGyroStdY	tBodyGyroStdZ	tBodyGyroJerkMeanX	tBodyGyroJerkMeanY	tBodyGyroJerkMeanZ	tBodyGyroJerkStdX	tBodyGyroJerkStdY	tBodyGyroJerkStdZ	tBodyAccMagMean	tBodyAccMagStd	tGravityAccMagMean	tGravityAccMagStd	tBodyAccJerkMagMean	tBodyAccJerkMagStd	tBodyGyroMagMean	tBodyGyroMagStd	tBodyGyroJerkMagMean	tBodyGyroJerkMagStd	fBodyAccMeanX	fBodyAccMeanY	fBodyAccMeanZ	fBodyAccStdX	fBodyAccStdY	fBodyAccStdZ	fBodyAccMeanFreqX	fBodyAccMeanFreqY	fBodyAccMeanFreqZ	fBodyAccJerkMeanX	fBodyAccJerkMeanY	fBodyAccJerkMeanZ	fBodyAccJerkStdX	fBodyAccJerkStdY	fBodyAccJerkStdZ	fBodyAccJerkMeanFreqX	fBodyAccJerkMeanFreqY	fBodyAccJerkMeanFreqZ	fBodyGyroMeanX	fBodyGyroMeanY	fBodyGyroMeanZ	fBodyGyroStdX	fBodyGyroStdY	fBodyGyroStdZ	fBodyGyroMeanFreqX	fBodyGyroMeanFreqY	fBodyGyroMeanFreqZ	fBodyAccMagMean	fBodyAccMagStd	fBodyAccMagMeanFreq	fBodyBodyAccJerkMagMean	fBodyBodyAccJerkMagStd	fBodyBodyAccJerkMagMeanFreq	fBodyBodyGyroMagMean	fBodyBodyGyroMagStd	fBodyBodyGyroMagMeanFreq	fBodyBodyGyroJerkMagMean	fBodyBodyGyroJerkMagStd	fBodyBodyGyroJerkMagMeanFreq	"angletBodyAccMean,gravity"	"angletBodyAccJerkMean,gravityMean"	"angletBodyGyroMean,gravityMean"	"angletBodyGyroJerkMean,gravityMean"	"angleX,gravityMean"	"angleY,gravityMean"	"angleZ,gravityMean"
WALKING	19	0.273931172	-0.019177359	-0.122736673	-0.048904941	0.181801561	-0.139477942	-0.127745852	0.194109824	-0.163143891	0.384163407	0.151399557	-0.214298827	-0.011424153	0.11784351	0.203156532	0.055755761	-0.540374798	-0.727208556	-0.650933357	-0.242619675	0.002185826	-0.230101683	0.454341999	0.229154446	0.155725784	-0.317814612	0.298913425	-0.115996566	0.120582512	-0.159187384	0.183065438	0.063927055	0.104657804	0.090542903	0.139411188	-0.068677887	-0.109376003	-0.148418129	-0.379770892	0.102414311	0.935222559	-0.2233381	-0.08984288	-0.969861463	-0.9586512	-0.929187931	-0.970521203	-0.959511759	-0.930234575	0.871694059	-0.231922416	-0.080646421	0.944994576	-0.205933623	-0.103612262	-0.236603103	0.825944538	-0.916181755	-0.972910027	-0.971471016	-0.962572908	-0.934514157	-0.594164371	-1	-0.934097456	-0.34710125	0.436184123	-0.522317514	0.605360468	-0.133283432	0.1669118	-0.261041496	0.376605768	-0.082971589	0.145212577	-0.206087294	0.263259762	0.221231142	0.091620299	0.001199914	0.082224628	0.014411348	-0.032752872	0.110306729	0.080927119	-0.179390497
WALKING_DOWNSTAIRS	19	0.262688054	-0.014594228	-0.133695241	0.626917071	0.514816446	0.049322451	0.609176793	0.489372855	0.001261096	0.678479136	0.264358518	-0.088175959	-0.312758698	-0.226763505	-0.031306947	0.600822815	0.341139767	-0.550939719	-0.455172268	0.563926531	0.176499478	-0.107644316	0.216904306	0.360269981	0.227962032	-0.26878437	0.165198875	-0.112045868	0.328774523	-0.118725685	0.107851525	0.17408367	0.032006935	0.074119835	0.097865627	0.052452001	-0.074397289	-0.499112875	-0.251768811	0.264005806	0.881940855	-0.215018042	-0.126146869	-0.899726139	-0.917880864	-0.899363132	-0.900301081	-0.918257362	-0.901164462	0.84451962	-0.213416575	-0.110108221	0.870445026	-0.209476887	-0.148287393	-0.270889939	0.692400136	-0.923555522	-0.94265349	-0.902304066	-0.920418699	-0.908631919	-0.017118615	-1	-0.97240515	-0.579914273	0.668023189	-0.756458773	0.845197968	-0.205239711	0.233943338	-0.319142121	0.425212311	-0.117180025	0.18269137	-0.247917933	0.310471798	0.322746108	0.028762911	0.258308045	0.073093031	-0.038687211	-0.009552025	0.544273037	0.355306717	-0.020011115
WALKING_UPSTAIRS	19	0.242118809	-0.030398662	-0.151054608	-0.128742095	0.176349923	-0.19046855	-0.173372489	0.178772553	-0.216092388	-0.062322043	0.043931689	-0.269891881	-0.04067969	-0.039655171	0.243852818	0.015734777	-0.613785416	-0.722665498	-0.676957734	-0.239187348	-0.037511962	-0.287448508	0.577659721	0.263553391	0.11747805	-0.343590908	0.261111264	-0.18746019	0.311262298	-0.210074367	0.202737558	0.060209586	-0.006753693	-0.08390667	0.128553021	-0.061314446	-0.036100029	-0.488865514	-0.209499863	0.176741786	0.829428373	-0.387100709	-0.221008763	-0.916495992	-0.901044851	-0.836935675	-0.91691138	-0.901473003	-0.838293084	0.78623342	-0.372645122	-0.187569889	0.825814392	-0.380590028	-0.25415842	0.348811354	0.568513664	-0.733937045	-0.852380405	-0.920567378	-0.904434061	-0.843888486	-0.18828315	-1	-0.981842716	-0.598091482	0.665783244	-0.733317129	0.80070439	-0.315277333	0.338238781	-0.409268028	0.497803217	-0.51450149	0.547097927	-0.579394192	0.608543838	0.553283785	0.492181027	0.25204918	0.083154508	0.056818586	0.031668198	-0.174279056	-0.012886548	-0.444282228
LAYING	20	0.239507882	-0.014440628	-0.104274323	-0.962249115	-0.96409818	-0.972571998	-0.964414126	-0.964690726	-0.972146792	-0.927873829	-0.547547717	-0.800732282	0.794448318	0.681242483	0.835327839	-0.961308452	-0.988834849	-0.996732255	-0.997392943	-0.968507292	-0.972307453	-0.971799547	-0.586930925	-0.570965122	-0.507466813	0.028604066	-0.073008536	0.125858721	-0.061445585	0.200279541	-0.05381922	0.185537056	0.028103553	0.194183916	-0.059915994	0.145140821	-0.136113087	-0.116602446	-0.244924043	-0.184965086	-0.472431416	0.864882957	0.477573305	-0.928674215	-0.976018477	-0.976518553	-0.930141536	-0.976574816	-0.97682074	-0.508008692	0.819550947	0.469372195	-0.439133911	0.869808479	0.47342702	0.172363337	-0.967014911	0.514852744	-0.514588315	-0.934216604	-0.979032909	-0.977866828	-0.756417805	-0.778862428	-0.655787908	-0.623539603	0.63135544	-0.639053874	0.64679042	-0.11033446	0.068944125	-0.086503799	0.129075749	-0.282937699	0.299523123	-0.315883915	0.32968905	-0.147590235	-0.255983131	-0.441664645	0.089271601	0.001108225	-0.003098918	-0.984270728	-0.977002607	-0.984989224
SITTING	20	0.278045439	-0.014722931	-0.108369635	-0.983081859	-0.936122705	-0.929106397	-0.985315306	-0.938244421	-0.926576882	-0.921345268	-0.530632273	-0.780853275	0.831681015	0.66420183	0.80938668	-0.953502214	-0.99938103	-0.996451943	-0.988681824	-0.988423648	-0.952156876	-0.923261836	-0.504834591	-0.419767764	-0.315110593	0.08590446	-0.024475138	0.068656045	0.131842233	0.077489818	-0.113841415	0.236549814	0.005705847	0.059028569	-0.044057747	0.078878965	-0.092734998	-0.07252247	-0.242736864	0.114110806	0.924454522	0.073338541	0.151679135	-0.985829034	-0.966983534	-0.935854966	-0.986261302	-0.968624812	-0.937039576	0.853777361	0.052690591	0.157036469	0.939200443	0.08701589	0.138870166	-0.267276818	0.799845279	-0.951545334	-0.907096661	-0.987909497	-0.975060077	-0.940951325	-0.893006715	-0.816056528	-0.60237042	-0.429184132	0.463166181	-0.497449274	0.53211544	-0.51191187	0.48768711	-0.495751338	0.517615028	-0.536530283	0.546564634	-0.556310246	0.563051082	-0.347657524	-0.30939013	0.035951624	0.074656839	0.005974303	0.001601349	-0.982078229	-0.970896863	-0.976522489
STANDING	20	0.278076905	-0.018069505	-0.10040276	-0.967209961	-0.875410411	-0.913142482	-0.973838177	-0.88007385	-0.914088493	-0.89799869	-0.494768615	-0.750925684	0.798412136	0.626381413	0.807076981	-0.923505788	-0.998536895	-0.994177491	-0.989913208	-0.981216556	-0.909504093	-0.919383439	-0.331910335	-0.240193467	-0.285649292	0.039588667	0.059699096	-0.000547615	0.1103607	-0.048204065	-0.059377504	0.227675482	-0.003523685	0.027583915	-0.000713171	0.00518082	-0.069730974	0.382717272	-0.163829452	0.235227965	0.911231752	-0.305938717	0.070865529	-0.981916942	-0.957462721	-0.942437326	-0.981993263	-0.957807445	-0.943811388	0.842790703	-0.31311867	0.074960967	0.926348554	-0.287135662	0.05919128	-0.129387759	0.7665203	-0.80656071	-0.985151742	-0.98270026	-0.959505604	-0.947381911	-0.759334979	-1	-0.398491707	-0.40291594	0.428039544	-0.453299449	0.478790272	-0.616141092	0.599766186	-0.608941037	0.628902996	-0.576966733	0.589287892	-0.601343124	0.610336759	0.746540383	-0.032559195	0.232419034	0.076355616	0.011693022	-0.006136819	-0.959528332	-0.935605651	-0.958936311
WALKING	20	0.272589336	-0.021199992	-0.113539477	-0.208342792	0.489771809	-0.228734217	-0.25077144	0.477559304	-0.219835836	-0.01160147	0.124459987	-0.29531815	0.128816565	-0.305919616	0.348364706	0.045888035	-0.68044478	-0.56145232	-0.725015325	-0.313274386	0.133134034	-0.261133994	0.624661491	0.428450175	0.23125499	-0.371046216	0.362489038	-0.180945623	0.118286531	-0.275493968	0.260431311	0.009847968	0.063726941	-0.069107771	0.180699924	-0.12173559	0.11704571	-0.267356558	-0.398864654	0.324568521	0.899965206	-0.344443913	-0.035130214	-0.970327266	-0.962003384	-0.95385044	-0.970984228	-0.962241241	-0.954729874	0.836690804	-0.350646947	-0.032012145	0.910983059	-0.323578206	-0.043249307	-0.054817305	0.735759244	-0.793306515	-0.987473848	-0.971778268	-0.964548655	-0.95786755	-0.383875363	-1	-0.707965279	-0.404401843	0.485536215	-0.564711282	0.641837529	-0.198260622	0.252524913	-0.363126922	0.492034926	-0.259613617	0.353067711	-0.446122149	0.535917884	0.396726563	0.041812751	0.363529088	0.084123432	-0.021061956	0.006344572	-0.090645042	0.244310894	-0.387664584
WALKING_DOWNSTAIRS	20	0.296144421	-0.009641208	-0.104602926	0.074509879	0.616937015	-0.160938536	0.013923506	0.516136567	-0.203322726	0.374623637	0.13440015	-0.187084257	-0.001124308	-0.392423286	0.249924066	0.213787503	-0.413074357	-0.49035784	-0.67236309	-0.128711891	-0.00728673	-0.315696817	0.276780467	0.46457339	0.220040653	-0.44413618	0.269101552	-0.074224422	0.174444114	-0.23714832	0.153786377	0.19479089	-0.05703452	-0.211474477	0.167614529	0.172122091	-0.16349027	-0.325726705	-0.225854619	0.042445919	0.91972663	-0.277419719	-0.028259158	-0.940458075	-0.908577154	-0.919693533	-0.94123193	-0.909696501	-0.91981129	0.86643771	-0.275502462	-0.018187874	0.919374878	-0.278411838	-0.044182335	-0.144087899	0.786316257	-0.867379428	-0.979611747	-0.944154765	-0.914615244	-0.922097402	-0.260340589	-1	-0.558212207	-0.646353351	0.708915039	-0.771018769	0.832684006	-0.315718833	0.361994239	-0.458244553	0.572055116	-0.279677315	0.346096424	-0.412443168	0.476037057	0.684571768	0.151418775	0.269753838	0.069503106	0.004364496	-0.002534821	-0.135699627	0.289670967	-0.381503405
WALKING_UPSTAIRS	20	0.252098317	-0.028225805	-0.121023948	-0.116088676	0.152196328	-0.229249455	-0.178589542	0.191699067	-0.245200071	0.137171535	0.025204017	-0.210710049	0.005371624	0.115193556	0.426298867	0.007842568	-0.600763859	-0.73548038	-0.725776184	-0.320965999	0.033627493	-0.336511278	0.221218136	0.243579286	0.094890854	-0.475829429	0.309133823	-0.000751902	0.056437107	-0.348849348	0.22689783	0.10578959	-0.053350252	-0.261056583	0.156885641	0.184880453	-0.249702092	-0.045039038	-0.257654509	0.32049177	0.777095717	-0.479894843	-0.130117635	-0.931405014	-0.924594354	-0.904064094	-0.932340303	-0.925529771	-0.90617001	0.72898204	-0.470842011	-0.11520145	0.777325894	-0.467002411	-0.150641477	0.366047384	0.4407689	-0.585513797	-0.90218098	-0.936039628	-0.931012277	-0.912876661	-0.138833265	-1	-0.555383036	-0.57848925	0.638676821	-0.698355712	0.757542205	-0.521112177	0.547601583	-0.608222344	0.680753794	-0.388867788	0.41745974	-0.445194195	0.469473136	0.631173876	0.283082769	0.412147475	0.083645126	0.006599826	-0.024542099	-0.185695388	-0.260789712	-0.513641207
LAYING	21	0.271325472	-0.018423305	-0.103253832	-0.955019866	-0.956959422	-0.945653788	-0.956999151	-0.959182927	-0.943878804	-0.908206043	-0.546609212	-0.784948275	0.806465062	0.669127196	0.826484562	-0.950159765	-0.996756304	-0.998564283	-0.992087814	-0.960948007	-0.969089027	-0.944106746	-0.219806715	-0.518467492	-0.388337394	-0.067319235	-0.024921304	-0.02423523	0.036626109	0.127421834	-0.105650287	0.230762853	-0.100230898	0.130282804	-0.085794937	0.121054404	-0.206030494	0.541675226	-0.766131891	-0.559160059	-0.174349175	0.599992678	0.788251027	-0.945905271	-0.983732936	-0.952416332	-0.946880752	-0.984253904	-0.954246796	-0.220587568	0.562043742	0.781357813	-0.144168107	0.613448904	0.775494065	0.579801329	-0.914355934	-0.262263888	0.213672504	-0.950961787	-0.985550563	-0.960369993	-0.348985098	-0.67024117	-0.485165867	-0.724753722	0.724717676	-0.724328304	0.723757035	-0.266009186	0.212978568	-0.207342255	0.222624702	-0.419333318	0.422759213	-0.425740572	0.425808326	0.80138592	-0.937824284	-0.867531	0.08201502	0.011994367	-0.013905344	-0.984826521	-0.971584753	-0.983977644
SITTING	21	0.277539617	-0.014400971	-0.112057888	-0.991777287	-0.966877561	-0.959567862	-0.992863747	-0.968122008	-0.957094283	-0.933465099	-0.554230204	-0.801660446	0.842903634	0.679006817	0.826487505	-0.975340825	-0.99986166	-0.999101978	-0.994986065	-0.993670654	-0.976299846	-0.953034385	-0.57515326	-0.46875883	-0.451434471	0.223665895	-0.057881501	0.062308635	0.099144958	0.139769462	-0.073978225	0.184940129	-0.020900817	0.164819792	-0.092865754	0.127948446	-0.11186616	-0.027405705	0.049298296	0.067753844	0.940031368	0.021520671	-0.056776606	-0.992936404	-0.979355363	-0.965426494	-0.993164252	-0.981009238	-0.965867967	0.867610262	0.000282263	-0.05730434	0.957792956	0.040995288	-0.062920273	-0.382697779	0.839863832	-0.961502745	-0.934116501	-0.99349293	-0.985212658	-0.966672021	-0.914720317	-0.938843652	-0.909678023	-0.315696768	0.340815587	-0.366097459	0.391628592	-0.308621557	0.272220688	-0.281465013	0.310325844	-0.452618712	0.463692298	-0.474451025	0.482313074	-0.168416462	0.228297981	0.058797413	0.075710979	0.012102014	-0.000175352	-0.989439392	-0.979002805	-0.985823623
STANDING	21	0.276952243	-0.016708473	-0.110417856	-0.981419961	-0.943601625	-0.946123407	-0.984150955	-0.944931071	-0.943469564	-0.923739664	-0.537361661	-0.790803393	0.824152051	0.665531455	0.81897665	-0.957954038	-0.99932814	-0.998013282	-0.994490092	-0.987365508	-0.956587935	-0.939999843	-0.437083465	-0.423452987	-0.42465507	0.088535711	-0.026288827	0.052560695	0.034441623	0.053352661	-0.048693803	0.170915281	0.026621797	0.09820323	-0.067200487	0.104181552	-0.08221653	0.219845632	0.128721385	0.378710192	0.881213342	-0.346155559	-0.20768569	-0.982906669	-0.977681416	-0.958590002	-0.983175471	-0.977727178	-0.958774755	0.812613284	-0.358208135	-0.205782613	0.896985878	-0.321023753	-0.214973699	0.300803527	0.688855199	-0.791342819	-0.908797433	-0.983949913	-0.978406329	-0.960411599	-0.683990562	-1	-1	-0.460102719	0.478280311	-0.496580323	0.515118614	-0.401099897	0.368927955	-0.376205197	0.400434114	-0.490454721	0.501110171	-0.511482266	0.518927743	0.727106341	0.615209676	0.432471533	0.075454386	0.010062117	-0.003320937	-0.97706335	-0.963921458	-0.977915677
WALKING	21	0.279183527	-0.018161032	-0.104319332	-0.297814844	0.054088051	-0.168688726	-0.338632559	0.064817078	-0.165341124	-0.059879358	-0.01897787	-0.35314272	0.231516005	0.102687938	0.281186447	-0.100578333	-0.747528102	-0.783209055	-0.685741847	-0.426292099	-0.114326146	-0.230882208	0.406126539	0.348652172	0.337671557	-0.380521289	0.404594386	-0.185334285	0.069060236	-0.197090285	0.218641619	0.063559894	-0.025150068	-0.245086152	0.263223739	-0.157191016	0.103640325	-0.30179733	-0.113765425	0.423917522	0.862524801	-0.370984549	-0.22094796	-0.969576355	-0.964144521	-0.974939388	-0.969708363	-0.96483412	-0.975728496	0.798671825	-0.377684361	-0.221912013	0.873805047	-0.350095061	-0.224971277	0.367730289	0.642481818	-0.759427029	-0.897702791	-0.970817518	-0.96783214	-0.978476009	-0.405192534	-1	-1	-0.326454028	0.409798459	-0.490918822	0.569705083	-0.129321972	0.135763509	-0.200435086	0.286281009	-0.30423844	0.398737569	-0.491580952	0.579789773	0.37252087	0.170502576	0.057425823	0.078225182	0.002351976	-0.010181342	-0.114888874	-0.034714386	-0.425142605
WALKING_DOWNSTAIRS	21	0.30146102	-0.017319539	-0.098168662	0.224343492	0.3013364	-0.071789356	0.170226678	0.274613065	-0.132298825	0.521653506	-0.014790147	-0.186622032	0.085914822	-0.143193873	0.062416719	0.25310741	-0.242609585	-0.669083292	-0.603877358	-0.03313611	-0.063101856	-0.286428984	0.183420646	0.384249504	0.33755109	-0.296272409	0.158996891	-0.143350537	0.359105229	-0.206925941	0.117455204	0.13782084	0.035524055	-0.111485766	0.169608167	0.056131065	-0.043026743	-0.739818497	-0.58341135	0.475656101	0.872683206	-0.35667329	-0.187870253	-0.940194828	-0.940111831	-0.916324557	-0.940856896	-0.941616011	-0.917183471	0.819441404	-0.357536654	-0.178343193	0.872300492	-0.3445477	-0.20743574	0.260014457	0.667967101	-0.777980628	-0.924719067	-0.94277949	-0.946969374	-0.920488645	-0.174841471	-1	-1	-0.625422954	0.686654076	-0.746987718	0.806431913	-0.454621088	0.482270744	-0.548680296	0.628748481	-0.183406082	0.269519683	-0.35536857	0.438267661	0.525892407	0.230486697	0.286067546	0.090145288	-0.021399849	-0.012555109	0.002146557	-0.079600976	-0.246061882
WALKING_UPSTAIRS	21	0.265194545	-0.02372187	-0.125414265	-0.240808282	0.109787469	-0.219707929	-0.276149728	0.06112283	-0.216115295	-0.141236895	0.028236839	-0.357263217	0.159813445	-0.045906572	0.342765666	-0.080307986	-0.7066597	-0.758213987	-0.720035714	-0.349731617	-0.215604576	-0.272703099	0.494014202	0.211260705	0.203308995	-0.370502043	0.270432597	-0.294876738	0.397469917	-0.154399808	0.136337721	0.01493631	0.086128636	-0.224244845	0.146021032	0.001449535	-0.014876034	-0.290038086	-0.422008461	0.311146024	0.781177211	-0.432309617	-0.309735039	-0.940911636	-0.941523624	-0.932716254	-0.94207678	-0.943498191	-0.934572745	0.72967965	-0.430351043	-0.298843735	0.78399629	-0.417023696	-0.323058606	0.615084355	0.449450733	-0.668070333	-0.802313006	-0.946654654	-0.949336963	-0.938854784	-0.18241986	-1	-1	-0.727330489	0.774263195	-0.821022853	0.867680514	-0.473574915	0.473226495	-0.508280675	0.556685204	-0.564121395	0.602397443	-0.640014613	0.673988725	0.489450206	0.244677962	0.025212134	0.104034223	-0.015629007	-0.036011547	-0.424052015	-0.203209666	-0.56205235
LAYING	22	0.279959721	-0.014262986	-0.110800925	-0.947735252	-0.913276302	-0.942945808	-0.951892509	-0.918505683	-0.945529332	-0.883441244	-0.512375209	-0.787235195	0.799635773	0.653806081	0.809112246	-0.9332355	-0.993457143	-0.989968811	-0.991390866	-0.959864085	-0.940692543	-0.954749674	-0.343116105	-0.478574138	-0.463901558	-0.029073508	0.011200214	-0.026440357	0.133545102	0.122436939	-0.092922805	0.179902318	0.135510423	0.234461793	-0.103035119	0.118236804	-0.00664237	0.13956848	-0.309286694	-0.319466725	-0.418494577	0.632484076	0.771903907	-0.928781249	-0.958826939	-0.952435389	-0.930110943	-0.959625274	-0.954239759	-0.459094232	0.598598457	0.767228793	-0.390546866	0.636021499	0.761172659	0.325665074	-0.977917871	-0.154946616	0.178529027	-0.934081611	-0.962221491	-0.959439821	-0.688367776	-0.654822415	-0.578874372	-0.636176919	0.646522944	-0.656782789	0.667103903	-0.394265487	0.375246933	-0.397020818	0.435741898	-0.372382172	0.394929879	-0.417298033	0.436957702	0.51417273	-0.501764568	-0.532744785	0.075220224	0.004598348	-0.004674387	-0.970355192	-0.955151527	-0.974527012
SITTING	22	0.273583823	-0.012346845	-0.10582737	-0.978466824	-0.928059134	-0.917564854	-0.980761373	-0.930377778	-0.914334044	-0.920888515	-0.516095492	-0.771267758	0.823085626	0.669032219	0.808178258	-0.940797937	-0.99904322	-0.99286338	-0.985533675	-0.983063574	-0.942006466	-0.914178191	-0.403206634	-0.482602764	-0.352075749	0.089759184	-0.058386882	0.008905302	0.003204643	0.088987619	-0.09574985	0.202320558	-0.065068477	0.06836583	-0.072051563	0.103965495	-0.170681394	-0.437775064	-0.61377719	0.350645361	0.839305929	0.208553884	0.315551492	-0.972009989	-0.954225015	-0.92795065	-0.971947333	-0.954572172	-0.927812305	0.775299567	0.186488722	0.319128668	0.85355808	0.216550351	0.299845706	0.206923602	0.59566793	-0.872928959	-0.784708	-0.971771599	-0.95646713	-0.928636629	-0.649026489	-0.532750416	-0.331501627	-0.589342558	0.595532828	-0.601551904	0.60754801	-0.534189449	0.504080829	-0.504326005	0.517837618	-0.609260848	0.613241468	-0.616787016	0.617098508	-0.75081987	-0.849728422	0.672223756	0.080768731	-0.000842715	-0.012685248	-0.981664149	-0.964782832	-0.978928356
STANDING	22	0.279053862	-0.015856321	-0.104967424	-0.985000527	-0.922693288	-0.942201655	-0.989369236	-0.930511271	-0.942727501	-0.917084208	-0.516090174	-0.782059681	0.825312794	0.645950609	0.818580493	-0.955962216	-0.999516383	-0.99746723	-0.995464337	-0.992787328	-0.951018858	-0.945144851	-0.517507925	-0.348919234	-0.380250887	0.168985884	-0.033598399	0.009150747	0.152637021	-0.053338635	-0.016234816	0.136365923	0.073564944	0.073442358	-0.077302351	0.07406646	-0.087673619	0.218335272	-0.115021306	0.263970235	0.954064298	-0.226418774	0.032382498	-0.992827298	-0.971080743	-0.958890202	-0.992873186	-0.971253192	-0.959056443	0.88140304	-0.239794994	0.03259297	0.971642227	-0.205101504	0.0253142	-0.314222609	0.87492998	-0.914854711	-0.992829593	-0.993059713	-0.97196632	-0.959543733	-0.983956232	-1	-0.694619559	-0.391601877	0.419892834	-0.448411256	0.477245979	-0.570042831	0.548251684	-0.554951903	0.573888517	-0.61448457	0.619883597	-0.624880139	0.626657593	0.678065455	0.258950639	0.594512682	0.075232289	0.010728696	-0.006262917	-0.975639081	-0.952303494	-0.981478065
WALKING	22	0.27886459	-0.016721361	-0.107112511	-0.008659219	0.100384246	-0.213351969	-0.012976932	-0.035851843	-0.234712307	0.048740873	-0.056465879	-0.139035008	-0.018338886	-0.249025331	0.293102692	0.035938374	-0.50586209	-0.763781753	-0.7174054	-0.072400264	-0.406576661	-0.297149085	0.597877084	0.403949186	0.126470421	-0.331569806	0.32548311	-0.285643501	0.289603	-0.03035514	0.219348933	-0.126168992	0.169382126	-0.01191541	0.202000472	-0.21340132	0.0884435	-0.337199612	-2.89E-05	0.379935765	0.93609641	-0.259644937	0.023378006	-0.969643448	-0.96363934	-0.955147847	-0.970375481	-0.964752026	-0.955458488	0.87264431	-0.268887534	0.02470638	0.945554138	-0.240137079	0.01494662	-0.18543115	0.82816995	-0.886225334	-0.986417135	-0.9716206	-0.968281491	-0.957355544	-0.60702387	-1	-0.63000111	-0.443733446	0.524446115	-0.602264466	0.677078055	0.049800045	-0.054033859	-0.010872749	0.101203683	-0.211839452	0.284593937	-0.356262659	0.424202007	-0.079018651	-0.073709773	-0.05369521	0.062777763	0.035674634	0.004436914	0.035878709	0.22554229	-0.313155903
WALKING_DOWNSTAIRS	22	0.284458964	-0.019799937	-0.10741578	0.348618168	0.239812251	-0.325722718	0.32602248	0.211920981	-0.338489337	0.493175935	0.037312982	-0.390193643	-0.153752625	-0.128967373	0.356342815	0.26614988	-0.085593594	-0.701202181	-0.78754235	0.272597863	-0.052619934	-0.402705041	0.362491664	0.329998816	0.199343434	-0.255441625	0.166621602	-0.341266025	0.635834064	-0.168019686	0.179520749	-0.018479084	0.207488827	0.041555742	0.039385832	0.038618396	0.129434817	-0.522230423	0.0713158	0.25734343	0.921820642	-0.222215179	0.041298796	-0.941242335	-0.945824353	-0.906594023	-0.942303145	-0.947022301	-0.907018352	0.870060107	-0.229420743	0.050981859	0.922573276	-0.210827062	0.019227906	-0.298104086	0.791573156	-0.917606917	-0.981687975	-0.94366743	-0.951754574	-0.910194908	-0.273477547	-1	-0.526154392	-0.671913689	0.749898934	-0.828265343	0.907023727	-0.318084361	0.358717816	-0.448328914	0.555046746	-0.310693335	0.380884246	-0.451382707	0.519423771	-0.152250577	-0.190939465	0.363882123	0.101584641	0.021112611	0.011249902	0.086913985	0.019861328	-0.477806646
